# 	Void	Sheet	Filament	Knot
	0.0923846489506	0.0925496641085	0.0924988113495	0.0925126416546
	0.126729807426	0.126953514879	0.126886330225	0.126901211999
	0.175100017909	0.175410541933	0.175315866297	0.175334514929
	0.231494589064	0.231905405735	0.231779422834	0.231803027954
	0.296820380804	0.297348271128	0.297185180403	0.297213527332
	0.388317073708	0.389003338308	0.38879555224	0.388838620225
	0.490631639385	0.491501122232	0.491235405658	0.491286959166
	0.60179532142	0.602861767793	0.602536008808	0.60259927187
	0.712969972428	0.714233635456	0.713847419474	0.713921761713
	0.810948182354	0.8123859798	0.81194651374	0.812031087579
