# 	Void	Sheet	Filament	Knot
	0.0921855467041	0.0930362395802	0.0925191803169	0.0915352060379
	0.126455937763	0.127624474589	0.12691156768	0.125569263304
	0.174721267433	0.176335912465	0.175348209964	0.17349119963
	0.230994217618	0.233126482111	0.231820826948	0.229367246334
	0.29617966658	0.298910561753	0.29723531988	0.294090632027
	0.387477700884	0.391056304984	0.388870060331	0.384756186588
	0.489571200513	0.494090288204	0.491325325859	0.486126500411
	0.600494494425	0.606038086727	0.602645878667	0.596269005816
	0.711429193957	0.717996297913	0.713977190548	0.706422099214
	0.809195230413	0.816665970782	0.81209355693	0.803500911234
