# 	Void	Sheet	Filament	Knot
	0.0930011325565	0.0928565828432	0.0925093386112	0.0918920909553
	0.127569818589	0.127374860799	0.126899140141	0.126054431199
	0.176260037208	0.175988371943	0.175330058376	0.174165348962
	0.23302603967	0.232666154613	0.231796285961	0.230259421653
	0.298781659452	0.298318190101	0.297203060795	0.295237409497
	0.390888224993	0.390288137292	0.388830517745	0.386246758505
	0.493877822399	0.493117262055	0.491273908749	0.488015016802
	0.605777295465	0.604843746995	0.60258290513	0.598584914127
	0.717686781243	0.716580795629	0.713902295983	0.709166622738
	0.816314596126	0.815055775969	0.81200942807	0.806622955371
