# 	Void	Sheet	Filament	Knot
	0.0931903562508	0.0932018845186	0.0923941495301	0.0911440647238
	0.127835247727	0.127847346228	0.126737662518	0.125028480884
	0.176627698509	0.176646814163	0.175114087705	0.172746575284
	0.233512124647	0.2335385275	0.231514809756	0.228385177645
	0.299404577138	0.299441865304	0.296850260478	0.292835650702
	0.391701976604	0.391742100788	0.388344984169	0.383103283108
	0.494907980296	0.494961299274	0.490671702431	0.484043142594
	0.607040196473	0.607106408867	0.601844534858	0.593713580424
	0.719183266612	0.719262986016	0.713028752482	0.703395306415
	0.818016214222	0.818106080182	0.811015738324	0.80005763754
