# 	AngSepBCG center	Ngals (Voids)	Ngals (Sheets)	Ngals (Filaments)	Ngals (Knots)
	0.00593509858711	7.00451387448	8.63921144889	7.22714218936	10.9042780657
	0.00640160635899	8.21890024516	8.86382771989	14.5264673755	18.2091523137
	0.00690478235097	10.5852059811	13.1132670168	15.619502224	15.2572156006
	0.00744750874087	7.04829970019	11.1458282383	17.4359224213	14.5436542825
	0.00803289425011	4.8582929133	15.4180706157	9.63868525822	13.5113353636
	0.00866429195032	13.2738797777	20.6638241321	19.7058718577	18.1364181005
	0.00934531846966	15.3816336639	20.0043021782	17.2248266018	16.0137317563
	0.0100798747088	10.7562638678	28.1889914836	18.8910921072	19.0216087355
	0.010872168185	21.0493790297	24.2733771218	29.4862314399	32.9547887543
	0.0117267371329	25.1434216191	27.9033251318	27.7705886195	13.8872560241
	0.0126484764994	17.8538191395	24.9754454576	33.8033173703	12.2226465504
	0.0136426659813	15.2413158351	27.2962823096	35.9817497111	42.0118235233
	0.0147150002679	23.2175774889	30.1232526826	29.2040506767	35.9751145372
	0.0158716216597	22.9099334677	37.6280186331	44.4562386256	37.0948753996
	0.0171191552513	23.7972720813	39.4551434123	37.7466213569	34.6572356507
	0.0184647468798	42.9518835328	35.338822716	29.7924841656	45.2533242623
	0.0199161040559	39.8536245126	42.6223157437	65.2546232298	34.3789360824
	0.0214815401125	41.5067797051	45.9228419026	62.3030860811	40.8706926017
	0.023170021823	48.5473536031	43.495855435	60.5893667866	64.1261022747
	0.0249912207629	42.9391701079	61.2166866637	57.1516330473	49.4443666132
	0.0269555687083	47.9781105402	53.4270004786	83.7121753809	60.7735260856
	0.0290743173884	34.0650672591	52.4907755574	65.0378951313	82.9214275769
	0.0313596029359	56.5150388143	83.0516930227	73.5656150926	61.4792971331
	0.0338245154017	38.131265232	58.5379144795	85.0749524581	104.54251121
	0.0364831737346	63.0032957366	70.0312489571	81.2837356141	73.0454066755
	0.0393508066543	61.3492503223	89.0670596346	95.8822429648	96.7147407656
	0.0424438398811	80.2274316183	100.134790356	116.729285812	101.955568531
	0.0457799902218	63.9977957695	101.645649004	114.173015624	120.802649781
	0.0493783670511	83.7540963009	95.5425360661	136.129070728	103.204760813
	0.0532595817696	79.8237198059	112.151524015	141.506700764	123.468989107
	0.0574458658655	82.9494705989	98.8484458346	141.21830715	148.134467626
	0.0619611982557	110.558887134	135.927148806	157.442314285	154.249519901
	0.0668314426362	96.0970088628	136.298465082	176.825988945	171.568409152
	0.0720844956291	96.1047992216	137.808720336	189.597669927	213.57345713
	0.0777504465733	91.6200912266	160.40091577	190.066470534	206.55922073
	0.0838617498755	104.588425479	157.23178944	187.055454583	254.569732273
	0.090453410908	131.498457915	186.073005015	209.599758209	215.43666157
	0.0975631865188	132.819269842	204.257320153	254.402536836	285.285505683
	0.105231801301	131.037657699	223.830416932	239.078547856	318.857109928
	0.113503180864	132.448387396	209.796785226	311.464723972	372.330135795
	0.122424703435	157.614995909	229.602884425	329.429525466	344.37548639
	0.132047471244	173.011301421	253.717464165	330.931387108	329.883952181
	0.142426603231	180.034111542	268.395323719	362.669435989	392.77759794
	0.153621550772	169.449204227	286.402468991	371.943048364	457.427244147
	0.165696438208	208.053635406	291.738657689	451.426396509	555.279405369
	0.178720430154	221.867233993	282.525872941	429.910486776	593.171075055
	0.192768127667	211.071906139	332.889969372	463.622246919	619.354886393
	0.207919995561	200.001211679	303.440191182	437.08379723	630.433448443
	0.224262823307	162.78887399	262.350109937	394.045075314	543.618873718
	0.241890222158	115.350145781	238.367831917	362.370813293	519.617149249
	0.260903161358	113.479596194	195.604154571	321.486013752	469.374834653
	0.281410546483	101.108482535	175.682137346	275.877082444	446.919787974
	0.303529843256	89.7110452791	138.337807394	261.891687354	445.4372085
	0.327387750383	67.9289546429	125.380671222	211.351707915	327.798724146
	0.35312092528	72.3766096112	109.468779767	207.889819256	420.513302513
	0.380876766845	38.6535381136	81.9801511873	186.640644046	342.394577646
	0.410814259754	28.0593178378	72.2717312564	151.542664646	328.479425702
	0.443104885118	32.81073846	61.9279518319	122.812763881	300.000307082
	0.477933602727	25.796246589	48.3769654162	115.090451367	274.691291705
	0.515499910488	26.6260065667	36.8146225192	96.7451470566	241.369802072
	0.556018987151	18.0765653886	33.8490800864	75.8406868052	178.665288397
	0.599722924839	6.86785131821	20.6737055917	68.2278017508	156.194868143
	0.64686205847	5.31571472171	13.7384621735	52.1126647344	137.287684251
	0.69770639967	10.4724101513	9.79975197593	38.8780573231	143.453695867
	0.752547183385	5.08094076247	10.6639148423	29.4752145323	113.207803137
	0.811698536072	4.64147492478	11.8979708432	26.8261580189	98.0254680008
	0.875499275007	6.68712629474	6.78174060685	25.6084319267	93.7654353616
	0.944314849016	0.0	6.76152099512	16.7055492975	89.2992301416
	1.01853943176	7.48815364112	6.77416142977	13.6654704863	49.1898518962
	1.09859817955	0.0	0.0	9.93036882519	76.8826808848
	1.18494966663	2.14226190476	1.67717948718	6.64400290085	55.1153686018
	1.27808851186	1.78843490305	2.28231151596	7.14574498964	53.6915279884
	1.37854821193	1.33481613286	2.21965509531	5.28257225176	45.9381321524
	1.48690419715	0.0	0.950657894737	3.16149725761	37.5270494594
	1.60377712754	1.96276595745	0.0	3.23631163784	28.7362812457
	1.72983644794	0.0	0.0	0.0	25.9398945254
	1.86580422256	0.0	0.0	0.736265775799	21.8668008356
	2.01245927098	0.0	0.0	1.93313131041	39.9627010336
	2.17064162915	0.0	0.0	1.4085301034	22.6820107775
	2.34125736116	0.0	0.0	0.0	5.19060461842
	2.42979111144	0.0	0.0	0.552272727273	0.0
