# logAngSepBCG  n0  n1  n2
  0.664181   0.000000   0.000000   2.482246   0.000000
  0.679931   0.000000   0.000000   2.457055   0.000000
  0.696055   0.000000   0.000000   2.431266   0.000000
  0.712562   0.000000   0.000000   2.404866   0.000000
  0.729459   0.000000   0.000000   2.377839   0.000000
  0.746758   0.000000   0.000000   2.350172   0.000000
  0.764467   0.000000   0.000000   2.321848   0.000000
  0.782595   0.000000   0.000000   2.297569   0.000000
  0.801154   0.000000   0.000000   2.276231   0.000000
  0.820152   0.000000   0.000000   2.254386   0.000000
  0.839602   0.000000   0.000000   2.232023   0.000000
  0.859512   0.000000   0.000000   2.209130   0.000000
  0.879895   0.000000   0.000000   2.185695   0.000000
  0.900760   0.000000   0.000000   2.161703   0.000000
  0.922121   0.000000   0.000000   0.000000   0.000000
  0.943988   0.000000   0.000000   0.000000   0.000000
  0.966374   0.000000   0.000000   0.000000   0.000000
  0.989291   0.000000   0.000000   0.000000   0.000000
  1.012751   0.000000   0.000000   0.000000   0.000000
  1.036768   0.000000   0.000000   0.000000   0.000000
  1.061354   0.000000   0.000000   0.000000   0.000000
  1.086523   0.000000   0.000000   0.000000   0.000000
  1.112289   0.000000   0.000000   0.000000   0.000000
  1.138666   0.000000   0.000000   0.000000   0.000000
  1.165668   0.000000   0.000000   0.000000   0.000000
  1.193311   0.000000   0.000000   0.000000   0.000000
  1.221609   0.000000   0.000000   0.000000   0.000000
  1.250578   0.000000   0.000000   0.000000   0.000000
  1.280235   0.000000   0.000000   0.000000   0.000000
  1.310594   0.000000   0.000000   0.000000   0.000000
  1.341674   0.000000   0.000000   0.000000   0.000000
  1.373490   0.000000   0.000000   0.000000   0.000000
  1.406061   0.000000   0.000000   0.000000   0.000000
  1.439405   0.000000   0.000000   0.000000   0.000000
  1.473539   0.000000   0.000000   0.000000   0.000000
  1.508483   0.000000   0.000000   0.000000   0.000000
  1.544255   0.000000   0.000000   0.000000   0.000000
  1.580876   0.000000   0.000000   0.000000   0.000000
  1.618365   0.000000   0.000000   0.000000   0.000000
  1.656743   0.000000   0.000000   0.000000   0.000000
  1.696031   0.000000   0.000000   0.000000   0.000000
  1.736251   0.000000   0.000000   0.000000   0.000000
  1.777424   0.000000   0.000000   0.000000   0.000000
  1.819574   0.000000   0.000000   0.000000   0.000000
